,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,Weather
52,3.048213891777174,1.3561696320868573,0.026676523110481493,-0.31310188127504046,0.4023916608100505,Sunshine
53,2.289380294410883,1.3901351980946022,1.2762682173279016,0.1845798474034919,0.04223113777663183,Sunshine
54,1.4870462658110857,1.2277241280192572,1.021290262347344,-0.7603420905508027,-0.4914354518423631,Sunshine
55,1.3834303787352182,-0.5910706357629636,0.14014860461933906,0.9612006111599198,0.43045652405963974,Sunshine
56,1.7154198401342786,-0.9651944973508363,0.011013744794148584,0.5819841461665533,0.4449822451160636,Sunshine
57,1.3799988758517132,2.095994688544678,0.17446837186868877,-0.5901634510071496,1.1990180243061785,Sunshine
58,2.1724279672861186,1.230776773467964,1.5400625591200463,-0.5791893044385688,-0.31197251223004474,Sunshine
59,1.0047818228939003,1.0946729556772619,0.4556364739898429,-1.1871314448878008,-0.7312126763299786,Sunshine
60,0.9485874934236083,1.6723523109638583,1.7476478681214425,-1.2764349716442585,0.09495477667393494,Sunshine
61,2.8864843176150994,0.7463617271790248,1.3072464323701138,-1.1657514743712398,-0.11074656715280014,Fog
62,2.5473846050357203,0.5823080126564325,1.387117921106704,-1.03809583516144,-0.28533984498766163,Sunshine
63,2.5417908215507836,0.635923415392015,0.3223237155343383,-1.0519195187829167,-0.08897185585709129,Fog
64,1.2259744027337158,0.010791959340662611,0.8472701289149487,-1.4174722091437237,-1.0089791207190821,Sunshine
65,1.9212189690634864,-0.13980731718999953,-0.6321344179581025,0.06028467679025645,0.3486305813639249,Sunshine
66,1.3453969612700074,0.13503777478298046,1.2557121894893384,-0.8818090231107583,-0.6357096804035661,Fog
67,1.4369044025008542,-0.4252612048976922,0.7811404425268933,0.03577120807133754,-1.2214356110713367,Fog
68,1.6813966763720019,-0.4074597288727581,0.9977458000411163,-0.8354416804135104,-1.476283222016001,Fog
69,1.7766409544685213,-0.16654124213134489,0.17612958699681192,-0.6738528192470575,-1.3761673013670868,Fog
70,1.6517784183075348,0.4025094574642711,0.8685143494845642,-0.8112193512937295,-1.7024437337616924,Fog
71,1.0877185432958647,-0.36704014425650244,0.5462088406339781,-0.4705706264909027,-0.2960044308098231,Rain
72,1.0227155134101293,-0.3224355353490005,0.5604234218748158,-0.5082451157362721,-0.47888981383179635,Fog
73,1.4947344305892267,-0.5386232370441989,-0.4313301655303981,0.2236541365850552,0.031882653255909534,Sunshine
74,0.3193317049208503,1.2037758879146478,0.9203838653115377,-1.156204981172115,-0.6720833822968718,Sunshine
75,0.3193317049208503,1.2037758879146478,0.9203838653115377,-1.156204981172115,-0.6720833822968718,Sunshine
76,0.3193317049208503,1.2037758879146478,0.9203838653115377,-1.156204981172115,-0.6720833822968718,Sunshine
77,0.3193317049208503,1.2037758879146478,0.9203838653115377,-1.156204981172115,-0.6720833822968718,Sunshine
78,0.3193317049208503,1.2037758879146478,0.9203838653115377,-1.156204981172115,-0.6720833822968718,Sunshine
79,0.3193317049208503,1.2037758879146478,0.9203838653115377,-1.156204981172115,-0.6720833822968718,Sunshine
80,0.8277171026972087,-0.018987362040759036,1.859394097580974,-0.006377888770871852,-0.5096080251439923,Rain
81,1.6406499141780604,-0.0521947362053126,1.9618876901156126,-0.7544133451866476,-1.6662625821312251,Fog
82,2.033520391196362,0.3590916193510285,1.225326585294164,-0.577092576119832,-1.4743685512218256,Fog
83,1.2394368090420542,1.229717004765639,2.251386582468275,-0.5618238044204708,-0.8729202545049913,Fog
84,1.168104149323496,0.6945119596050174,1.3677813868725903,-1.4499481146831037,-0.854657673519012,Sunshine
85,1.0556761413132385,0.9407301401401205,0.8720947162142157,-0.8538742218178961,-0.6629893947163573,Sunshine
86,0.17251641568087406,0.8677264956114166,1.4477597964365267,-0.46720305817151825,0.24832173687558085,Rain
87,0.7606114352280505,-0.34449541199370676,2.985092231556636,-0.04555426886681387,-0.8704900535276557,Thunderstorm
88,0.6916244291652809,-0.25738909584325526,1.867206917349488,-1.1084244277100552,-1.0729998830909564,Fog
89,0.47301423931198405,-0.42107044110991054,1.0861251286163978,-1.5822887152209846,-0.7623724763226387,Sunshine
90,0.3165444440788516,-0.12142431865767343,0.4845240762606106,-0.15116312715429162,-0.49187189423519606,Thunderstorm
91,-0.373188506082735,-0.28040898445043466,1.0207940174867804,-0.6951076380128635,0.8069530834945033,Thunderstorm
92,0.49674590264251867,-1.900899504521691,0.999856372310388,-0.7208456340042166,0.4688369207381525,Thunderstorm
93,1.2909241129467774,-0.5778340309683435,1.9720406976762361,-0.3025464562343824,-0.5322012841480174,Sunshine
94,0.8804758037091112,-0.46219059993328054,1.6321497814480468,-1.8800825398155108,0.09126113691878991,Thunderstorm
95,1.3048853105985794,-0.09659792775873886,1.3433341323041783,-0.8777657710308205,-0.7642008861244658,Sunshine
96,0.3032007323424313,-0.39009889522316604,1.5702015929685282,-0.24168288337493543,-0.8237881073822808,Fog
97,-0.4293143530225552,0.2965578106861647,1.5824369688131155,-1.7725766373808916,-1.699684845811455,Sunshine
98,0.21005653375754155,-0.654271295868271,2.3503451301614158,-0.15043619824902768,-0.1075657187097299,Rain
99,0.29767220793193516,-0.4353451867172716,0.6682872753353034,-1.2156259909843796,-1.0880962619538166,Fog
100,-0.0682254217988276,-0.08560452333317937,1.4490647285253884,-2.1808972653303664,-1.6442828598415073,Fog
101,-0.5341297184916779,1.0978486925204165,1.0541522592876182,-1.9537098228850174,-1.6107101090136664,Sunshine
102,-0.8426629562937217,0.5219362399349434,0.34019489206491277,-1.250920568752551,-0.26379127532890245,Sunshine
103,-0.5032836643504821,2.368377027597261,1.2988862329153235,-1.3440913403981172,-1.57582832021567,Sunshine
104,0.05964535670329103,1.9178730645726152,-0.9736639409346535,1.1682664239625868,0.07723572119307762,Sunshine
105,0.3254326982549107,1.8957179059604905,1.763157813510129,-1.4104102409304657,-1.3870752644489561,Sunshine
106,0.529966809879758,2.0168970456045794,1.9811745116620771,-1.6711279001307735,-0.112197857306468,Sunshine
107,0.9227606814461999,1.8648165987378027,0.2571239685717601,-0.6699420132877836,0.4881265508275689,Sunshine
108,0.5219230458599149,1.9681608732582634,1.7479260987845477,-1.4394520719983361,-1.1680347982907278,Sunshine
109,0.067153810322755,1.9986027896326894,1.4120720440721903,-1.4941143149627716,-1.144756659490571,Sunshine
110,-1.2065889767575284,0.8441476420980819,2.097551838200842,-2.0952380778180304,-0.325578348912727,Sunshine
111,-0.39203545401028717,2.2540785892100055,1.956385118346187,-0.7335851768811107,-1.178161037352673,Sunshine
112,-0.6315477871690617,2.3427364200707146,1.5549152860515403,-1.5420780342213392,-0.3884353314075224,Sunshine
113,-0.7987435328335878,2.111646106084959,1.6130983150759517,-0.932244770900672,-1.3124005324995156,Sunshine
114,-0.8828964408872063,2.882336131953076,0.36202410934850854,-1.7120410467957188,-1.2395973049376372,Sunshine
115,-0.7770251191333237,1.5085511624848638,-0.7046835644645397,-0.3566382448638553,-0.7793056814202226,Sunshine
116,-1.2144485922743333,0.4548548921427146,-0.18371715445659034,-0.1846645015302282,1.1627817067185393,Sunshine
117,-1.0991796238810794,1.188802955749261,0.6867852095184975,-0.3095542788320831,0.7614490172988491,Sunshine
118,-0.6935450292817135,-0.024148610198878675,-1.7048675001688645,-0.6445524211307289,2.0808684349312565,Sunshine
119,-0.6935450292817135,-0.024148610198878675,-1.7048675001688645,-0.6445524211307289,2.0808684349312565,Sunshine
120,-0.9972347866444797,-1.0503436168590987,0.22257259525549053,-0.8449023806357514,-0.2872797069872223,Sunshine
121,-0.37140048137982973,-1.5718736006567657,0.6523847093864489,-0.14519316652546987,-0.7443703232440511,Fog
122,-0.9972347866444797,-1.0503436168590987,0.22257259525549053,-0.8449023806357514,-0.2872797069872223,Sunshine
123,-0.9972347866444797,-1.0503436168590987,0.22257259525549053,-0.8449023806357514,-0.2872797069872223,Sunshine
124,-0.37140048137982973,-1.5718736006567657,0.6523847093864489,-0.14519316652546987,-0.7443703232440511,Fog
125,-0.8132958217992067,-0.511986349685897,2.020808491955795,-1.405655706466078,-1.7137744478127572,Fog
126,-1.3153211085187875,0.03353920677662356,0.3687396808858871,-1.5750297338763262,-1.573379804237284,Sunshine
127,-1.2206441502513627,-0.7945797633696463,1.0724541902574083,-0.5059363882758618,0.5464370764296842,Rain
128,-0.9903099961907842,0.9389997535921989,1.9708135683893568,-2.24389243648176,-0.24883177854411678,Sunshine
129,-1.0027717835185455,3.1426699662890947,2.147173458741913,-1.1411793154198093,0.42077642675295646,Sunshine
130,-0.8444138391636989,3.1517028030289334,0.416666994660755,-1.2192503241204444,-0.1674266811067973,Sunshine
131,-1.2494615508931115,2.5567823716149256,0.2390047738906718,-1.3331676634980922,-0.11761286691642152,Sunshine
132,-1.2881146650928523,2.183418886001425,-0.23017072290269217,-0.5703839679661052,1.0949525343552275,Sunshine
133,-1.1487663615991686,2.6825085240408972,-0.04167569773814128,-1.3257330126520135,0.7559860706510979,Sunshine
134,-0.6694941927780778,2.8391543868837275,0.25845707981398736,-0.6077757126122298,0.04862355972400301,Sunshine
135,-1.000310929010756,2.5929574222763287,1.4744808026885168,-0.3983249640714616,-0.19081075367443825,Sunshine
136,-0.690225426366771,2.954076476003583,0.7022748726305517,-0.5842733299725279,-1.1540711453872097,Sunshine
137,-1.1346763622366338,2.98361118654684,-0.17866023822351174,-0.20354611597460515,-0.9492870475931254,Sunshine
138,-1.3446029221813731,2.9436798174798824,0.27513001009196414,0.28149775737491284,-1.0437615714639787,Sunshine
139,-1.838322097184732,3.3498973417526616,0.8116766504617974,-1.3070953231349083,-0.5661360970085512,Sunshine
140,-2.136715362149341,2.9230750087102995,0.7129290773077678,0.4340223322899458,-0.19728214081083817,Sunshine
141,-1.5743682921342992,2.547067239947709,1.509642848193303,1.3185619265631998,-1.0015762294764587,Thunderstorm
142,-2.0262065092857604,1.8149016222816479,1.148331229071225,-1.1189508969321895,0.26856440720381114,Sunshine
143,-2.0436647218838804,1.7693745860604313,-0.20704020341446772,-0.4258675146235299,0.7701610683652731,Sunshine
144,-2.062628288431508,1.0804363840376967,-0.26147258803063533,-0.03954721681521106,0.01616664648885466,Sunshine
145,-2.4689852359487054,-0.07405650476595455,-0.04510009584535639,-0.06936789886575928,-0.27313144452470617,Sunshine
146,-2.559886122048228,-0.8853728498725016,1.1118557521254824,-0.0024061324315168445,0.10007375171193987,Thunderstorm
147,-2.4029134048778404,-0.8120242407323031,2.276172311597801,1.6388746666913596,-0.5564816091933786,Thunderstorm
148,-0.9090324436432257,-0.08887113933748698,1.061897311136638,1.5400101711145955,-1.0996341774523382,Thunderstorm
149,-1.5624958544724976,-0.11927948919697667,1.6391443106932728,0.9748725013809781,-0.27677707771371035,Thunderstorm
150,-0.9986536707380184,-1.4054709280880757,1.030660631983532,-0.025934830573905675,0.03468725820877593,Thunderstorm
151,-0.6359107520823045,-1.0001596737916398,0.535596264571852,-1.0852396365018584,-1.2885113282237184,Fog
152,-1.1103814479023788,-0.9149863932091257,1.9725929676955973,-0.451622013032114,-1.446830723408818,Sunshine
153,-0.860514073891466,-3.5432914794731962,-0.5538277439442735,-0.43640850667750075,1.852235049398737,Sunshine
154,-0.860514073891466,-3.5432914794731962,-0.5538277439442735,-0.43640850667750075,1.852235049398737,Sunshine
155,-2.729962900478234,0.9771864100040843,1.5076898712959381,-2.097138886780574,1.123693809796578,Sunshine
156,-2.110099842463111,0.4478674269270509,3.705249166524068,2.381384792905529,-2.4475713954541716,Thunderstorm
157,-1.8497814887490782,0.5229810051779692,0.414124313076856,-0.1617478847824824,-1.1683609828993653,Sunshine
158,-2.3553771563531867,0.8735007435016819,1.5399672505259583,0.5746028389126995,-0.3963837420127862,Sunshine
159,-1.9357117702715247,-0.9814675410376712,-1.210251068853033,0.013104012825764478,1.694175187123025,Sunshine
160,-1.6279404450414001,-0.2204765291376108,-1.101262267868708,1.0715247242530936,-0.3879884942036915,Sunshine
161,-2.1402401708069427,0.4458063819020357,0.0987935650561827,-0.43122841905813364,-1.4794711215644005,Sunshine
162,-1.3367537341378322,-0.9651671978964218,0.3548587359357703,-0.5701248694297083,-0.39730420552896606,Rain
163,-3.3799768728462563,0.7794153153971511,0.7130725489155892,-2.2746961120119975,1.983821327425125,Sunshine
164,-2.559488340461897,0.912845111848761,3.7386406160696675,2.176598293951206,-1.644176502988164,Sunshine
165,-2.5231176414622984,1.1351454602285518,0.582516382805208,-0.5859938678350914,-1.7343917760921526,Sunshine
166,-2.9429488875431757,1.1480991833487677,-0.05965118638636877,-0.02630109087357492,-1.5587316303815422,Thunderstorm
167,-3.272135995808156,0.5636303183656295,-0.21452384763315618,0.2551070033053664,-0.42805522551719244,Sunshine
168,-4.216512584035851,1.1912685028591654,4.592540952961751,2.6628484069429508,-0.11532111939059815,Sunshine
169,-1.241737735038972,-2.124803458520665,0.6985395382575345,0.14419976894295866,-0.921498010748562,Thunderstorm
170,-1.5696643358873072,-2.915856160649765,0.13159348871446658,-0.028756860092583283,0.18527432654610582,Thunderstorm
171,-2.14034068947907,-2.1309611692891113,0.1972452627084934,-0.08679171569101485,-1.3109849878412378,Sunshine
172,-3.15296423616099,-1.6971163172306494,0.2049266506473566,-0.13183290472119963,-0.6849694958336445,Sunshine
173,-3.3326747521594315,-1.3096339190019244,0.19438660501334729,0.12266424606544789,-0.5770196153886114,Rain
174,-3.4366180348852176,-1.652038128750761,0.13963077397142923,-0.9436560489127851,-0.9390940089204497,Sunshine
175,-3.7223567438758263,-1.6926797264210696,0.08992397347158283,-1.0058953750526647,-1.2696917955860674,Sunshine
176,-3.5512524733272137,-2.4884160252490437,0.19593198992870192,-0.6745978105247951,0.09095012934377283,Thunderstorm
177,-4.169870505995036,-1.702364994898934,4.444807173666223,3.696593399947001,0.2739474232342012,Thunderstorm
178,-3.285256186642031,-2.8353256764089836,-0.7511087616832689,-0.17422488970818792,-0.5047219848479276,Sunshine
179,-3.8152200952685824,-1.9745140075961332,0.6351686532697038,-0.10825837103796261,-0.08157408215619188,Rain
180,-3.511095942017573,-2.3209413720734458,0.5364612588820125,-0.32136199271702115,0.1348382729812557,Sunshine
181,-3.9053949547676634,-1.4580844653267273,0.56383105998667,-1.5331887030135296,0.5426425682268864,Sunshine
182,-4.167815860980552,-0.3488729051457386,1.3560792751799733,-1.32269419632584,0.3737530095982722,Sunshine
183,-4.231352409781754,0.3318144608499178,1.002960392366611,-1.4353804227490867,0.39692129076524035,Sunshine
184,-3.5117397907373173,-0.4637436826573101,-0.14808411162447105,-0.013113417798208186,-0.8550244116834641,Sunshine
185,-3.9276167365489685,-0.9029715017331909,0.9705357478947971,-0.517358838661698,-0.3978063529496805,Sunshine
186,-4.096046016336007,-1.0689683799383578,1.7901391444523567,-1.5616348009008854,-0.7836417078057928,Sunshine
187,-3.7822982288575475,-2.039883951074073,0.4210393617412815,-0.3563312558814765,-0.045115458894696994,Sunshine
188,-3.4063816868866157,-1.8841507227206684,0.24065775143530788,-0.5570594388775579,0.13851622088900362,Sunshine
189,-4.135230756299348,-1.2001493521710414,1.84938556213148,-1.5864146213938646,-0.9068955952296262,Rain
190,-3.9330900853794746,-1.892333111881847,1.1816961720334105,-0.4623723674437854,-0.2764497217718886,Thunderstorm
191,-3.0358258125490836,-2.317015015590018,0.4291161686772799,-0.48617286685896044,-1.8092460334934959,Rain
192,-3.2643000553427175,-2.2461705629147675,0.521956660686176,0.09415577949343262,-0.7038492808869412,Rain
193,-3.4484146965124753,-2.1717472287488024,0.5251256170737771,-0.41028112212908513,0.09441493680077725,Sunshine
194,-3.001799622842792,-3.004792405002344,0.27946776391683803,0.01900121272797395,0.5972957168271357,Rain
195,-3.013829855052314,-3.1815576500659133,-0.22915940846586166,-0.419755018674367,0.6328213736162664,Rain
196,-2.4090662393019766,-3.70686112828779,-0.6938596023034365,0.38303676773444817,0.2504556506756951,Rain
197,-2.893058059085282,-1.4709070281323962,0.15142789057992703,-1.221067698152455,-1.0712630999172936,Sunshine
198,-3.2390377856454764,-2.2716533065876003,0.4513603414961759,-0.9972112274676092,-0.9681796152993681,Sunshine
199,-2.890835544111348,-2.968536066846967,-0.23378804457618577,-0.5261164686040767,0.578941188336392,Sunshine
200,-2.1904297697047577,-3.6727478085260605,-0.29249881047243564,0.6342573161104813,0.34427199652762336,Rain
201,-1.6348055924408251,-3.2017814714885144,-1.023172690768892,0.33538184386294173,-0.544986704428373,Rain
202,-2.308953532973444,-2.66038693295767,0.3870354590005234,-0.9724084624595982,0.6167984931567375,Rain
203,-2.5562931457197138,-1.9228695706901087,0.8950989303023732,-1.6744266297553605,-0.9622638227324376,Sunshine
204,-2.0497394020397004,-3.057000837911338,-0.49592063590202656,0.06657636511676047,-0.8913678142976893,Rain
205,-2.464026409378976,-3.3764636275071847,-0.33139831107083256,-0.2047395306447213,-0.05634876651171512,Sunshine
206,-2.9060287384802233,-2.4870544630684317,0.3277395809481592,-0.26550494244722,-0.5431504985236282,Sunshine
207,-2.8130629823522972,-2.35396057597615,0.7312954484277208,-0.8409333928280599,-0.7566702658203324,Sunshine
208,-3.053035902659211,-2.395326068022784,0.4368748099466172,-0.6316547476095349,0.29989810507852654,Sunshine
209,-3.0836221315784877,-2.349697882370495,0.548102940076835,0.012101009173069346,-0.6565080691461943,Rain
210,-2.6818362799022757,-3.1782942513042323,-0.34645572401897334,-0.08508177347534988,-0.17844765129971,Sunshine
211,-2.8456793895978256,-2.795794763777676,-0.9412806363026351,0.38757924579301106,-0.16397443561647582,Rain
212,-2.362416570202261,-3.714365370948272,-1.1021623450914302,0.5527638620467108,-0.6739793572855072,Thunderstorm
213,-2.2929988414319107,-4.247337652507626,-0.7164749430572281,1.847056611891751,-0.201018606483819,Rain
214,-2.4958169280416396,-2.783329326035929,0.38070342542048036,-0.3199403298179958,-0.3359318890486591,Sunshine
215,-3.268464415095725,-1.9852893871022528,1.0711277674071682,0.20881907123596782,0.3622626973578507,Sunshine
216,-3.122592255579507,-1.7833964447260298,0.48016460900173913,-0.35305666824189474,0.34474126813664474,Sunshine
217,-4.366149311224206,-1.1667986563935404,-0.06674528439534887,-1.1384123061026876,2.227832754499856,Sunshine
218,-3.039540672101258,-2.2676189965653215,1.3322330603107393,0.28228707714999446,0.5074581349055522,Sunshine
219,-2.2053836656291574,-2.4315220530727237,0.33518755889470825,-0.0571848527155714,0.9206076264634305,Sunshine
220,-2.4177229781715557,-2.411989904714,0.812490622003589,-1.0141255272745222,1.584668251697939,Sunshine
221,-2.424544658580163,-1.8468006197214402,0.8796567767153092,-0.3185974741974095,0.5600368098400871,Sunshine
222,-2.6297763717126106,-1.7718887043423126,0.7658189018194713,-0.35626224968414505,0.4493798770952298,Sunshine
223,-2.099749689211995,-2.393324440683342,0.402531901839169,-0.4699114294955456,-0.27279243107223955,Thunderstorm
224,-1.8742950437919834,-2.6323738687375005,-0.021725084666527884,-0.4276753418183445,-1.1088327247151661,Thunderstorm
225,-1.5911176217240512,-2.169209200371427,0.2301671993508951,-0.23422123940016154,-1.079888862674751,Sunshine
226,-2.64071665788974,-1.8804208640239335,1.2157391201846888,-1.5312344797965207,1.0291960276433854,Rain
227,-2.9567278342690493,-1.438391663865083,2.0439700564225807,-1.4297967355589527,0.8420035836421713,Sunshine
228,-2.8271939792527347,-1.7919853915950283,0.7456625796030693,-0.23794594699501953,0.5155359964169656,Sunshine
229,-2.7607310797235574,-1.6293061701511748,0.5696265746701505,-0.5028083620504281,0.3160372129111905,Rain
230,-1.7499850112559914,-3.3221273539916907,-0.7672913155702733,0.6167831593873881,-0.5327542215339099,Rain
231,-2.053748939661485,-2.3451294958046756,-0.12742823178614043,-0.4496467366444866,-1.2265037665883167,Sunshine
232,-2.8969445821491586,-1.5150771154034253,1.0808304989005717,-1.762130602929776,0.016807969678833273,Sunshine
233,-2.7060301113397878,-1.6131602909273397,1.0618108453553092,-0.9882837192261064,0.18829741221148624,Sunshine
234,-2.7625323568247007,-1.8135631571278579,0.9694468968329171,-1.0324832826472823,0.24359772642246807,Sunshine
235,-2.1214421407657844,-2.5452088660129113,0.42854773331983614,0.11136608419006225,-1.1480515699310478,Rain
236,-2.351931046060912,-3.058123314052753,0.31791301810678396,1.376935534867916,0.22116955557809537,Rain
237,-2.3522918609230836,-3.0954955576622467,0.7992746577894565,1.462345517425595,-0.7808674081859893,Rain
238,-1.6133935284395542,-3.8298664226591304,0.19313774305153383,0.5444834036653443,-0.421467454431736,Rain
239,-1.9074129707309804,-2.8215776391334146,-0.4938797850807921,0.05036677437106856,-0.8922407845296014,Fog
240,-1.6919888390852946,-2.896066473423361,-0.16102035127159228,0.28202402004356303,-0.7863357127550679,Rain
241,-1.803519908899691,-2.53606442092151,-0.07594850285554162,-0.5058854959121112,-1.107455872102747,Sunshine
242,-1.6926660186641964,-1.854807290694258,0.2635015037032971,-0.13981322637205112,-1.226104019048218,Sunshine
243,-1.9536554802085866,-2.077130307947564,0.8769354485380461,-0.43381698323574386,-1.3743136229898616,Sunshine
244,-2.0298021389722103,-3.0186606338992963,-0.21834941832915208,-0.659031421890406,1.0882841479918075,Sunshine
245,-2.304283930738685,-2.369348365914925,0.9614366677542046,-1.3725570790325983,0.31648151934951685,Rain
246,-2.458817167384845,-1.8124123859146564,0.9861265499729901,-1.2543293916862726,0.15085325877023212,Sunshine
247,-2.2695313874272136,-1.2792563799353,0.43076142061944833,-1.0708414532791666,-0.5339060154854106,Sunshine
248,-2.170136415951741,-1.0184148719865032,0.39199031824968283,-1.0719694609954589,-0.5061762176775,Sunshine
249,-1.9180998159881975,-1.5570383507489896,0.12065226963487283,-1.2387202969207727,0.5191209987798466,Sunshine
250,-1.1607504229075523,-3.3041736393561063,-0.3012371007780596,-0.662434917275986,0.39426886689143675,Rain
251,-1.0852339916461413,0.5568806541514617,1.687514105399068,-2.0644992965465274,-1.2948648228028963,Rain
252,-3.2985337441717957,-1.0021709411550934,8.158946450818762,5.481149369646097,1.7304339204296695,Sunshine
253,-1.1205748425372881,-3.849629705931128,-0.7068257884226059,0.40876067921481263,-0.1452901672930583,Thunderstorm
254,-1.4125193846794157,-3.162956054943113,0.43228019432257936,-1.120394231573678,-0.9391201283337776,Rain
255,-1.2658534034538427,-2.704760962329965,0.30987123668061456,-1.3149326133756098,-1.0929415119929813,Sunshine
